ulke_adi,il_adi,il_kodu,ilce_adi,ilce_kodu,okul_adi,okul_website,tip
Türkiye,Aydın,9,İncirliova,6,Acarlar İstiklal İlkokulu,http://acarlaristiklal.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Arpadere İlkokulu,http://arpadere.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Beyköy İlkokulu,http://beykoy.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Cemal Gürbüz Atik Ortaokulu,http://cemalgurbuzatik.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,Dereağzı İlkokulu,http://dereagzi.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Doktor Reşit Galip Ortaokulu,http://drgo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,Eğrek Şehit Neşet Sarıkaya İlkokulu,http://egrek.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Gerenkova İlkokulu,http://gerenkovaioo.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Hacıaliobası İlkokulu,http://hacialiobasi.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Halk Eğitim Merkezi,http://incirliovahem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,İncirliova,6,Hürriyet İlkokulu,http://iovahurriyetio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,İncirliova Ahmet Çallıoğlu Çok Programlı Anadolu Lisesi,http://acallioglucpl.meb.k12.tr,Lise
Türkiye,Aydın,9,İncirliova,6,İncirliova Anadolu Lisesi,http://incirliovaanadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,İncirliova,6,Aydın İncirliova Spor Lisesi,http://incirliovasporlisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,İncirliova,6,İsafakılar Şehit Ali İrfan Öztürk İlkokulu,http://isafakilar.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Osmanbükü Ekrem Çiftçi İlkokulu,http://osmanbuku.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Sandıklı Nazmi Topçuoğlu İlkokulu,http://sandikli.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Sınırteke İlkokulu,http://sinirtekeio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Sınırteke Ortaokulu,http://sinirtekeoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,Yazıdere Şehit Adem Akdeniz İlkokulu,http://yazidere.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Zübeyde Hanım Anaokulu,http://zubeydehanim.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,İncirliova,6,İncirliova İmam Hatip Ortaokulu,http://incirliovaiho.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,Acarlar İmam Hatip Ortaokulu,http://acarlariho.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,50.yıl Ortaokulu,http://ellinciyil.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,İzzet Ayaydın Ali Sarıyörük İlkokulu,http://izzetayaydinalisariyoruk.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Hürmüs Ayaydın İlkokulu,http://hurmusayaydin.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Nazmi Topçuoğlu İlkokulu,http://nazmitopcuogluilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Erbeyli Ortaokulu,http://erbeylioo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,Erbeyli İlkokulu,http://erbeyliio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,İncirliova,6,Gerenkova Ortaokulu,http://gerenkova.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,İncirliova,6,İncirliova Anadolu İmam Hatip Lisesi,http://incirliovaihl.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,İncirliova,6,Sandıklı Nazmi Topçuoğlu Ortaokulu,http://sandikliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Alemler İlkokulu,http://alemlerilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Alemler Ortaokulu,http://alemlerortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Ataeymir İlkokulu,http://ataeymirio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Halk Eğitim Merkezi,http://karacasuhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Karacasu,7,Karacasu Anaokulu,http://karacasuanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Karacasu,7,Karacasu Çok Programlı Anadolu Lisesi,http://karacasucpal.meb.k12.tr,Lise
Türkiye,Aydın,9,Karacasu,7,Karacasu Meslekî Ve Teknik Eğitim Merkezi,http://karacasumetem.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Karacasu,7,Kırçiçeği Anadolu Lisesi,http://kircicegianadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,Karacasu,7,Yaykın İlkokulu,http://karacasuyaykinilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Yenice İlkokulu,http://yeniceilkokul.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Palamutçuk İlkokulu,http://palamutcuk_ilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Hafız Mustafa Kavurmacı Ve Refikası Hatice Hanım Merkez Ortaokulu,http://kavurmaciortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Atatürk İlkokulu,http://karacasuataturk.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Karacasu İmam Hatip Ortaokulu,http://karacasuiho.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Yenice Ortaokulu,http://yeniceortaokul.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Ataeymir Ortaokulu,http://ataeymiroo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Çamköy İlkokulu,http://camkoyilkokulu09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Ataköy İlkokulu,http://atakoyilkokul.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Ataköy Ortaokulu,http://atakoyortaokul.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Yaykın Ortaokulu,http://karacasuyaykinortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Karacasuyu Sevenler İlkokulu,http://sevenlerilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Geyre Ortaokulu,http://geyreortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karacasu,7,Geyre İlkokulu,http://geyreilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Tepecik İlkokulu,http://karacasutepecik.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Karacaören Şehit Mehmet Aykan İlkokulu,http://karacaorensma.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karacasu,7,Dikmen Şehit Mutlu Akar İlkokulu,http://dikmensma.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karpuzlu,15,Halk Eğitim Merkezi,http://karpuzluhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Karpuzlu,15,Karpuzlu Anadolu Lisesi,http://karpuzlual.meb.k12.tr,Lise
Türkiye,Aydın,9,Karpuzlu,15,Şehit Şenol Akar Ortaokulu,http://sehitsenolakarortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karpuzlu,15,Tekeler İlkokulu,http://tekelerilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karpuzlu,15,Tekeler Ortaokulu,http://tekelerortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karpuzlu,15,Ulukonak İlkokulu,http://ulukonakilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karpuzlu,15,Ulukonak Ortaokulu,http://ulukonakortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karpuzlu,15,Vakıfbank İlkokulu,http://vakifbankio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Karpuzlu,15,Karpuzlu Anaokulu,http://karpuzluanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Karpuzlu,15,Karpuzlu İmam Hatip Ortaokulu,http://karpuzluimamhatiportaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Karpuzlu,15,Çobanisa Hakim Ahmet Akgün İlkokulu,http://cobanisahaakgunio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Aydın Koçarlı Sabancı Öğretmen Evi Ve Aso,http://kocarliogretmenevi.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Koçarlı,8,Çakırbeyli İlkokulu,http://cakirbeyliilk.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Çakırbeyli Ortaokulu,http://cakirbeyliorta.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Esentepe Ortaokulu,http://kocarliesentepe.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Halk Eğitim Merkezi,http://kocarlihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Koçarlı,8,Koçarlı Anadolu Lisesi,http://kocarlianadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,Koçarlı,8,Mustafa Keziban Küçükoğlu Çok Programlı Lisesi,http://kocarlicpl.meb.k12.tr,Lise
Türkiye,Aydın,9,Koçarlı,8,Mesleki Eğitim Merkezi,http://kocarlimem.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Koçarlı,8,Adnan Menderes Ortaokulu,http://adnanmendereso.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Mersinbeleni Ortaokulu,http://mersinbeleniortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Mersinbeleni İlkokulu,http://mersinbeleniilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Cumhuriyet Ortaokulu,http://kocarlicumhuriyetortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Atatürk İlkokulu,http://kocarliataturkilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Koçarlı İmam Hatip Ortaokulu,http://kocarliimamhatip.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Kızılcabölük İlkokulu,http://kizilcabolukilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Cincin İlkokulu,http://cincinilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Yeniköy Ortaokulu,http://kocarliyenikoyoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Yeniköy İlkokulu,http://kocarliyenikoyio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Sobuca Mustafa Ali Şahin İlkokulu,http://sobucaalisahin.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Tekeli İlkokulu,http://tekeli.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Kasaplar İlkokulu,http://kasaplarilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Çallı İlkokulu,http://calliilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,80.yıl Cumhuriyet Anaokulu,http://Sekseninciyilcumhuriyetanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Koçarlı,8,Halilbeyli İlkokulu,http://halilbeyliilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Haydarlı İlkokulu,http://kocarlihaydarliilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Akmescit İlkokulu,http://akmescit.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Bağcılar İlkokulu,http://bagcilarilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Güdüşlü İlkokulu,http://Gudusluilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Adnan Menderes İlkokulu,http://kadnanmenderesio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Bıyıklı Ortaokulu,http://biyikliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Satılar Şehit Er Mustafa Aydın İlkokulu,http://satilarilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Satılar Şehit Er Mustafa Aydın Ortaokulu,http://satilarortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Koçarlı,8,Bıyıklı İlkokulu,http://biyikliilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Dedeköy İlkokulu,http://dedekoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Koçarlı,8,Esentepe İlkokulu,http://kocarliesentepeio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Başçayır Ortaokulu,http://bascayirortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Halk Eğitim Merkezi,http://koskhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Köşk,16,Köşk Anadolu Lisesi,http://koskanadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,Köşk,16,Köşk Anaokulu,http://koskanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Köşk,16,Köşk Çok Programlı Lisesi,http://koskcpl.meb.k12.tr,Lise
Türkiye,Aydın,9,Köşk,16,Ketenyeri İlkokulu,http://ketenyeriilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Altı Eylül Ortaokulu,http://koskaltieyluloo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,100.yıl Atatürk Ortaokulu,http://yuzuncuyilataturkoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Akçaköy İlkokulu,http://aydinakcakoyio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Adnan Menderes İlkokulu,http://koskamenderesio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Akçaköy Ortaokulu,http://aydinakcakoyoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Çiftlik Ortaokulu,http://ciftlikortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Cumayanı Ortaokulu,http://cumayaniortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Cumayanı İlkokulu ,http://cumayaniilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Uzundere Hüseyinciler İlkokulu,http://uzunderehseyincilerilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Ilıdağ İlkokulu,http://ilidagio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Beyköy Polis Abla Ortaokulu,http://polisablaoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Beyköy Polis Abla İlkokulu,http://polisablaio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Kızılcaköy İlkokulu,http://kizilcakoyio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Başçayır İlkokulu,http://bascayirilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Ilıdağ Ortaokulu,http://koskilidagoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Güzelköy İlkokulu,http://guzelkoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Kızılcayer İlkokulu,http://kizilcayerilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Aşağı Karatepe İlkokulu,http://asagikaratepeilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Yavuzköy İlkokulu,http://yavuzkoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Uzundere İlkokulu,http://uzundereilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Sarıçam İlkokulu,http://saricamilkokulu09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Kıran İlkokulu,http://kiranilkokulu09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Gökkiriş İlkokulu,http://gokkirisilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Koçak İlkokulu,http://kocakilkokulu09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Ahatlar İlkokulu,http://ahatlarilkokulu09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,100. Yıl Atatürk İlkokulu,http://100yilataturkio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Köşk Mesleki Ve Teknik Anadolu Lisesi,http://koskmetal.meb.k12.tr,Lise
Türkiye,Aydın,9,Köşk,16,Köşk İmam Hatip Ortaokulu,http://koskimamhatipoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Köşk,16,Çiftlik İlkokulu,http://koskciftlikio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Köşk,16,Köşk Anadolu İmam Hatip Lisesi,http://koskail.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Kuşadası,9,Arife Bayram Bayaözlü Ortaokulu,http://abbayaozlu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Ayşıl-oğuz Başöz Çok Programlı Lisesi,http://guzelcamlicpl.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Bel-kent Ortaokulu,http://belkent.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Derici Mustafa Gürbüz Anadolu Lisesi,http://dmganadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Feriha Ruhi Karakaş İlkokulu,http://feriharuhikarakas.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Güzelçamlı Mustafa Kemal İlkokulu,http://guzelcamlimustafakemalio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Halk Eğitim Merkezi,http://kusadasihem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Kuşadası,9,Ada Mesleki Ve Teknik Anadolu Lisesi,http://kusadasiktml.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Kirazlı Selim Eren Ortaokulu,http://kirazliselimeren.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Güvercinada Mesleki Ve Teknik Anadolu Lisesi,http://kusadasiaotml.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Kuşadası Mesleki Ve Teknik Anadolu Lisesi,http://kusadasimta.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Kuşadası Hasan-fatma Önal Anadolu Lisesi,http://hasanfatmaonal.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Kuşadası Öğretmenevi Ve Akşam Sanat Okulu,http://kusadasiogretmenevi.meb.k12.tr,Sanat Okulu
Türkiye,Aydın,9,Kuşadası,9,Mahmut Esat Bozkurt İlkokulu,http://mahmutesatbozkurt.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası Makbule Hasan Uçar Anadolu Lisesi,http://kusadasiaol.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Melahat Kıvanç Anaokulu,http://840178.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuşadası,9,Mesleki Eğitim Merkezi,http://kusadasimesem.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Kuşadası,9,Mücella Emgin Anaokulu,http://mucellaemgin.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuşadası,9,Rahime Bilici İlkokulu,http://rahimebilici.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Soğucak Ortaokulu,http://sogucakioo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Şehit Kaya Aldoğan Anadolu Lisesi,http://skayaaldogan.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Şukufe Cemal Özbaş Çok Programlı Anadolu Lisesi,http://sukufecemalozbascpl.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Cihan Çeliksoy Anaokulu,http://cceliksoyanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuşadası,9,Davutlar Anaokulu,http://davutlaranaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuşadası,9,Cumhuriyet İlkokulu,http://kusadasicumhuriyetilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Yedieylül İlkokulu,http://kusadasiyedieylul.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası İlkokulu,http://kusadasiilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Atatürk Ortaokulu,http://kusadasiataturk.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası İkiçeşmelik Ortaokulu,http://ikicesmelikortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası İkiçeşmelik İlkokulu,http://ikicesmelikilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Kazım Dirik İlkokulu,http://kazimdirikio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,İbrahim Zeki Emgin İlkokulu,http://ibrahimzekiemginilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Adviye Ertuğrul Acun Mesleki Ve Teknik Anadolu Lisesi,http://adviyeertugrulacunmtal.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuşadası,9,Kirazlı Selim Eren İlkokulu,http://kirazliselimerenilkokul.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Yeniköy İlkokulu,http://yenikoyilkokul.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Soğucak İlkokulu,http://sogucakilk.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Yayla İlkokulu,http://yaylakoyilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Çakabey Ortaokulu,http://kusadasicakabeyortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Evliya Çelebi Anaokulu,http://evliyacelebianaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuşadası,9,Vali Kadir Uysal Ortaokulu,http://vkadiruysal.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Çakabey İlkokulu,http://kusadasicakabeyilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası İmam Hatip Ortaokulu,http://kusadasiiho.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Pakize Kamil Çağlayan Ortaokulu,http://pakizekamilcaglayanortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Reşat Nuri Gültekin İlkokulu,http://resatnurigultekin.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuşadası,9,Nermin Metin Akar Ortaokulu,http://nerminmetinakar.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuşadası,9,Kuşadası Anadolu İmam Hatip Lisesi,http://kusadasiaihl.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Kuyucak,10,Atatürk Ortaokulu,http://kuyucakataturk.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Azizabat İlkokulu,http://azizabatilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Cengiz Topel İlkokulu,http://cti.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Ertuğrul Gazi İlkokulu,http://kuyucakegioo.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Halk Eğitim Merkezi,http://kuyucakhem.meb.k12.tr,Halk Eğitim Merkezi
Türkiye,Aydın,9,Kuyucak,10,Horsunlu Çok Programlı Lisesi,http://horsunlucpl.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuyucak,10,Kuyucak Anadolu Lisesi,http://kuyucakal.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuyucak,10,Kuyucak Çok Programlı Anadolu Lisesi,http://kcpal.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuyucak,10,Pamukören Anadolu Lisesi,http://pamukorenanadolulisesi.meb.k12.tr,Lise
Türkiye,Aydın,9,Kuyucak,10,Pamukören Anaokulu,http://pamukorenanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuyucak,10,Pamukören İlkokulu,http://pamukorenio.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Yeşildere İlkokulu,http://kuyucakyesildere.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Mesleki Eğitim Merkezi,http://kuyucakmem.meb.k12.tr,Meslek Lisesi
Türkiye,Aydın,9,Kuyucak,10,Pamukören Ortaokulu,http://pamukorenoo.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Aksaz İlkokulu,http://aksaz.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Kuyucak İmam Hatip Ortaokulu,http://kuyucakimamhatip.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Başaran Ortaokulu,http://basaranoo09.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Başaran İlkokulu,http://basaranio09.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Gencelli Ortaokulu,http://gencelliortaokulu.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Yukarı Yakacık İlkokulu,http://kuyucakyukariyakacik.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Taşoluk İlkokulu,http://kuyucaktasoluk.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Horsunlu İlkokulu,http://horsunluilkokulu.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Çanakkale Şehidi Kocayusufoğlu Hasan Ortaokulu,http://cskho.meb.k12.tr,Ortaokul
Türkiye,Aydın,9,Kuyucak,10,Horsunlu Anaokulu,http://horsunluanaokulu.meb.k12.tr,Anaokulu
Türkiye,Aydın,9,Kuyucak,10,Karapınar İlkokulu,http://kkarapinar.meb.k12.tr,İlkokul
Türkiye,Aydın,9,Kuyucak,10,Çobanisa İlkokulu,http://kuyucakcobanisa.meb.k12.tr,İlkokul
